"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-02-21,"AirNow",371190042,4,6.3,"ug/m3 LC",26,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-22,"AirNow",371190042,4,1.9,"ug/m3 LC",8,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-23,"AirNow",371190042,4,1.8,"ug/m3 LC",8,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-24,"AirNow",371190042,4,2.9,"ug/m3 LC",12,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-25,"AirNow",371190042,4,2.7,"ug/m3 LC",11,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-26,"AirNow",371190042,4,8.1,"ug/m3 LC",34,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-27,"AirNow",371190042,4,14.3,"ug/m3 LC",56,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-02-28,"AirNow",371190042,4,13.7,"ug/m3 LC",54,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-01,"AirNow",371190042,4,6.3,"ug/m3 LC",26,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-02,"AirNow",371190042,4,5.8,"ug/m3 LC",24,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-03,"AirNow",371190042,4,6.9,"ug/m3 LC",29,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-04,"AirNow",371190042,4,5,"ug/m3 LC",21,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-05,"AirNow",371190042,4,4.4,"ug/m3 LC",18,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-06,"AirNow",371190042,4,4.7,"ug/m3 LC",20,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-07,"AirNow",371190042,4,7.1,"ug/m3 LC",30,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-08,"AirNow",371190042,4,16.2,"ug/m3 LC",60,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-09,"AirNow",371190042,4,17.7,"ug/m3 LC",63,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-10,"AirNow",371190042,4,9.4,"ug/m3 LC",39,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-11,"AirNow",371190042,4,5.7,"ug/m3 LC",24,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-12,"AirNow",371190042,4,3.7,"ug/m3 LC",15,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-13,"AirNow",371190042,4,8.1,"ug/m3 LC",34,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-14,"AirNow",371190042,4,8.5,"ug/m3 LC",35,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-15,"AirNow",371190042,4,6.1,"ug/m3 LC",25,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
2019-03-16,"AirNow",371190042,4,5.7,"ug/m3 LC",24,"Montclaire Elementary School",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.1512830008885,-80.866983
